E sigma
499889 0.44612
499891 0.45951
499894 0.47572
499897 0.49533
499899 0.51265
499901 0.53254
499904 0.56022
499906 0.59261
499908 0.61712
499910 0.6442
499911 0.67398
499913 0.70666
499915 0.74238
499917 0.79632
499919 0.8565
499921 0.9232
499924 0.99651
499926 1.0765
499928 1.1607
499931 1.2804
499934 1.4092
499937 1.5454
499947 2.0417
499951 2.2096
499954 2.3612
499957 2.4737
499960 2.5519
499962 2.6027
499965 2.6457
499967 2.6697
499969 2.6754
499971 2.669
499974 2.6472
499976 2.6118
499978 2.5606
499981 2.4886
499984 2.3749
499988 2.2315
499991 2.0521
500002 1.5463
500005 1.384
500008 1.2543
500011 1.1635
500013 1.079
500015 1.0009
500018 0.92945
500020 0.86443
500022 0.80583
500024 0.75336
500027 0.70671
500029 0.66546
500031 0.63493
500033 0.60251
500035 0.57428
500038 0.54981
500040 0.52867
500042 0.51045
500045 0.49478
500047 0.48133
500049 0.46803
500052 0.45547
500056 0.44519
500060 0.43309
500065 0.42394
500069 0.4169
500076 0.40902
500084 0.4027
500095 0.3961
500108 0.39103
500124 0.38683
500145 0.38327
500175 0.38044
500227 0.3786
500248 0.37842
500333 0.37941
500478 0.38413
500624 0.39077
500814 0.40151
501018 0.41549
501195 0.42985
501395 0.44866
501595 0.47066
501794 0.49625
501994 0.5259
502127 0.54824
502305 0.5816
502471 0.61702
502637 0.65726
502787 0.69838
502887 0.72902
502987 0.76321
503070 0.79564
503136 0.82574
503190 0.85473
503231 0.88163
503260 0.90488
503286 0.93001
503312 0.96178
503332 0.99301
503348 1.0267
503359 1.0544
503370 1.0872
503381 1.1265
503389 1.1624
503396 1.2056
503402 1.2397
503409 1.2926
503414 1.3374
503418 1.3896
503423 1.451
503428 1.5238
503432 1.58
503436 1.658
503439 1.7371
503443 1.8274
503446 1.9308
503450 2.049
503453 2.1816
503456 2.327
503460 2.4909
503463 2.6747
503466 2.8795
503470 3.106
503473 3.3547
503476 3.6249
503480 3.9154
503484 4.3301
503490 4.9707
503498 5.7554
503503 6.1982
503506 6.4685
503509 6.7117
503512 6.9216
503515 7.0887
503518 7.2152
503521 7.2979
503525 7.3361
503525 7.3369
503528 7.3191
503531 7.2515
503533 7.1793
503536 7.0315
503539 6.8412
503543 6.6137
503547 6.2246
503552 5.807
503564 4.5885
503569 4.1897
503573 3.8174
503576 3.5589
503579 3.3199
503583 3.1007
503586 2.9015
503589 2.7216
503592 2.5602
503595 2.416
503599 2.2878
503602 2.174
503605 2.0733
503608 1.9843
503611 1.908
503616 1.8208
503620 1.7461
503624 1.6818
503628 1.6263
503632 1.5781
503638 1.5172
503644 1.4664
503651 1.4231
503657 1.3872
503664 1.3571
503672 1.3242
503682 1.293
503695 1.2652
503707 1.2442
503725 1.2219
503742 1.2075
503769 1.1954
503803 1.1904
503844 1.1943
503886 1.2049
503958 1.2328
504046 1.2774
504142 1.3339
504246 1.402
504356 1.4821
504474 1.5752
504587 1.6713
504748 1.8206
504886 1.9613
505028 2.1178
505176 2.293
505331 2.4914
505475 2.6883
505666 2.9689
505869 3.2854
506222 3.8674
506541 4.3973
506777 4.7666
506954 5.0176
507132 5.2377
507309 5.4199
507486 5.5624
507663 5.6594
507833 5.711
507980 5.7267
508185 5.6988
508372 5.6352
508608 5.5092
508844 5.3455
509198 5.0557
510025 4.3272
510379 4.0328
510734 3.7615
511088 3.5145
511442 3.2918
511796 3.0911
512151 2.9117
512505 2.7495
512859 2.6048
513214 2.4734
513568 2.3557
514040 2.2153
514513 2.0916
514985 1.982
515457 1.8844
516048 1.7765
516638 1.682
517229 1.5982
517937 1.5096
518646 1.4318
519443 1.3549
519827 1.3233
519883 1.3214
519911 1.3224
519937 1.3272
519948 1.3333
519960 1.346
519968 1.3643
519973 1.3845
519978 1.4117
519983 1.4466
519986 1.4807
519990 1.5228
519993 1.5744
519997 1.6443
520000 1.7018
520002 1.7665
520005 1.8386
520009 1.9599
520013 2.0957
520018 2.2629
520026 2.5867
520031 2.7591
520035 2.8832
520038 2.9608
520041 3.0223
520044 3.0676
520047 3.0892
520049 3.0929
520052 3.0812
520055 3.0555
520057 3.0147
520060 2.951
520063 2.8716
520066 2.7792
520072 2.5971
520082 2.1951
520086 2.0629
520090 1.9411
520094 1.8319
520096 1.7604
520099 1.691
520102 1.6302
520105 1.5777
520109 1.5224
520113 1.4816
520116 1.4485
520121 1.4142
520125 1.3888
520131 1.3656
520137 1.35
520146 1.3353
520161 1.3216
520174 1.315
520219 1.3019
520309 1.2887
520546 1.2672
520919 1.2408
521169 1.2285
521247 1.2273
521333 1.23
521398 1.2386
521430 1.2472
521462 1.2616
521486 1.2792
521505 1.2989
521519 1.321
521532 1.3478
521540 1.3713
521547 1.3979
521554 1.4272
521560 1.4645
521565 1.4994
521570 1.5424
521575 1.5961
521579 1.6395
521582 1.6902
521585 1.7499
521588 1.8202
521592 1.903
521594 1.9746
521597 2.0553
521599 2.1386
521601 2.2313
521603 2.3343
521606 2.4482
521608 2.5739
521610 2.7119
521612 2.8629
521615 3.0271
521617 3.2401
521620 3.4721
521623 3.7228
521626 3.9911
521629 4.4118
521635 5.0111
521644 6.0822
521648 6.5621
521652 6.9122
521655 7.1413
521658 7.3365
521660 7.4869
521663 7.5766
521666 7.6352
521667 7.6431
521670 7.6221
521672 7.5608
521675 7.4429
521678 7.2772
521681 7.0708
521684 6.8333
521687 6.4714
521692 5.9513
521703 4.6313
521707 4.1947
521711 3.788
521714 3.537
521717 3.3036
521719 3.112
521722 2.8833
521725 2.6788
521728 2.4975
521731 2.3381
521734 2.1989
521736 2.1031
521739 2.0176
521742 1.9178
521745 1.8325
521748 1.7595
521752 1.6972
521755 1.6439
521758 1.5982
521763 1.54
521768 1.4928
521773 1.4547
521779 1.4141
521786 1.3822
521793 1.3543
521804 1.322
521815 1.2977
521833 1.2683
521851 1.2476
521878 1.2261
521908 1.2099
521956 1.1932
522017 1.1797
522101 1.1673
522232 1.1538
522613 1.1259
523380 1.081
524041 1.0486
524341 1.0395
524401 1.0391
524536 1.0424
524626 1.0514
524679 1.0622
524724 1.0775
524761 1.0976
524784 1.1148
524806 1.1378
524821 1.1576
524836 1.1823
524851 1.2137
524862 1.2429
524872 1.273
524884 1.3179
524892 1.3593
524901 1.4093
524910 1.4705
524917 1.5266
524922 1.582
524928 1.6464
524934 1.7218
524939 1.8107
524944 1.9085
524949 2.0059
524954 2.1183
524958 2.248
524961 2.3455
524964 2.4527
524967 2.5706
524970 2.7001
524973 2.842
524976 2.9971
524979 3.1661
524982 3.3498
524985 3.5482
524988 3.7618
524992 4.0857
524996 4.3853
525001 4.8127
525008 5.4976
525018 6.4281
525023 6.9167
525027 7.2636
525031 7.5254
525035 7.742
525038 7.9071
525042 8.0151
525045 8.061
525046 8.0646
525049 8.0512
525052 7.9998
525055 7.9045
525059 7.751
525062 7.5525
525066 7.3147
525070 6.9475
525075 6.5589
525091 5.0473
525096 4.5682
525100 4.2334
525104 3.9228
525108 3.6383
525113 3.371
525116 3.1971
525119 3.0369
525122 2.8898
525125 2.755
525128 2.6318
525132 2.4668
525137 2.3231
525141 2.1979
525146 2.0888
525150 1.9934
525155 1.9098
525159 1.8363
525164 1.7719
525170 1.6885
525177 1.6182
525184 1.5584
525190 1.507
525198 1.455
525209 1.3982
525219 1.3516
525230 1.3127
525244 1.2702
525258 1.2345
525273 1.2042
525296 1.1684
525318 1.1408
525340 1.119
525371 1.0963
525412 1.0728
525454 1.0554
525515 1.0365
525583 1.0216
525692 1.0045
525872 0.98554
526187 0.96317
526667 0.93791
527568 0.8991
528984 0.84604
531094 0.77499
533521 0.69521
534470 0.65984
534998 0.63689
535420 0.61538
535723 0.59724
536016 0.57691
536401 0.54744
536519 0.54078
536591 0.53944
536643 0.54101
536696 0.54625
536731 0.55289
536759 0.56069
536786 0.57151
536807 0.5822
536828 0.59574
536842 0.6067
536863 0.62706
536879 0.64586
536894 0.66839
536910 0.69546
536926 0.72806
536937 0.75348
536947 0.78237
536958 0.81526
536968 0.85276
536979 0.89562
536989 0.94467
537000 1.0009
537008 1.0486
537018 1.1165
537025 1.1728
537033 1.2349
537040 1.3036
537048 1.3795
537055 1.4634
537062 1.5561
537070 1.6585
537078 1.7799
537085 1.9145
537093 2.0632
537101 2.2269
537109 2.4061
537117 2.601
537125 2.8113
537136 3.1135
537149 3.5189
537172 4.255
537183 4.5732
537190 4.7655
537197 4.936
537204 5.0804
537211 5.1949
537218 5.2749
537225 5.3229
537232 5.3386
537240 5.3221
537247 5.2748
537254 5.1998
537263 5.0629
537273 4.8927
537287 4.5963
537320 3.8527
537334 3.5551
537349 3.2829
537363 3.0386
537372 2.891
537382 2.7551
537392 2.6169
537403 2.4912
537414 2.377
537424 2.273
537440 2.134
537456 2.0128
537472 1.9066
537487 1.8132
537503 1.7307
537519 1.6575
537540 1.572
537562 1.4972
537583 1.4314
537605 1.3739
537626 1.3234
537655 1.2645
537683 1.2168
537710 1.1751
537746 1.1273
537783 1.0866
537830 1.0418
537878 1.0044
537925 0.97269
537973 0.9455
538044 0.91129
538115 0.88312
538210 0.85247
538305 0.82761
538401 0.80668
538548 0.78084
538694 0.76017
538848 0.74227
539059 0.72232
539297 0.70416
539640 0.68316
540062 0.66261
540589 0.64189
541328 0.61827
542277 0.5931
543543 0.56468
544809 0.53978
546450 0.51097
548331 0.48154
550275 0.4545
552080 0.43258
553607 0.41703
554579 0.4095
555273 0.40632
555551 0.40597
555967 0.40713
556280 0.41016
556488 0.41386
556696 0.41964
556849 0.42583
556995 0.43397
557106 0.44221
557217 0.45284
557314 0.4648
557387 0.47595
557460 0.48951
557533 0.50616
557606 0.52683
557654 0.54347
557703 0.56299
557751 0.58606
557788 0.60619
557824 0.62879
557859 0.65447
557894 0.68404
557930 0.71841
557965 0.75863
557998 0.80149
558024 0.84118
558050 0.88632
558076 0.93801
558102 0.99753
558119 1.0423
558142 1.1077
558162 1.1764
558183 1.2546
558197 1.3128
558211 1.3765
558225 1.4466
558239 1.5236
558251 1.5997
558264 1.683
558276 1.7744
558289 1.8747
558301 1.9852
558314 2.1071
558326 2.2418
558339 2.3909
558348 2.518
558358 2.6559
558368 2.8055
558378 2.9681
558387 3.1447
558397 3.3366
558407 3.5451
558416 3.7715
558429 4.0909
558442 4.4442
558454 4.8334
558466 5.259
558479 5.7201
558492 6.2274
558514 7.1393
558535 8.062
558548 8.5801
558559 8.9708
558569 9.2745
558579 9.5188
558589 9.6938
558599 9.792
558605 9.8127
558615 9.7759
558625 9.6598
558635 9.4701
558645 9.2155
558655 8.9068
558668 8.425
558688 7.6178
558713 6.5855
558728 5.9982
558743 5.4829
558755 5.0657
558768 4.6826
558780 4.3334
558793 4.0163
558805 3.7294
558815 3.5255
558825 3.3372
558834 3.1633
558844 3.0027
558859 2.7844
558873 2.5901
558883 2.4725
558897 2.3192
558911 2.1813
558925 2.057
558938 1.9446
558952 1.8429
558966 1.7505
558980 1.6664
558994 1.5897
559015 1.4868
559036 1.3964
559056 1.3166
559077 1.2458
559098 1.1828
559124 1.1134
559153 1.047
559182 0.98948
559210 0.93915
559239 0.89486
559271 0.85131
559310 0.80562
559349 0.76647
559388 0.73259
559427 0.70308
559466 0.67723
559515 0.64931
559563 0.62526
559612 0.6044
559685 0.57792
559758 0.55601
559830 0.53765
559903 0.52211
560001 0.50486
560103 0.48995
560211 0.47704
560363 0.46236
560514 0.45097
560670 0.44154
560896 0.43099
561104 0.42353
561417 0.41523
561798 0.40819
562215 0.40315
562770 0.3993
563465 0.39771
564159 0.39887
564992 0.40344
565660 0.40973
566238 0.41745
566817 0.42802
567203 0.43739
567492 0.4463
567781 0.45763
567974 0.46716
568167 0.4791
568312 0.4903
568468 0.50559
568577 0.5189
568681 0.53455
568758 0.54881
568832 0.56507
568905 0.58418
568977 0.60745
569025 0.62605
569074 0.64776
569122 0.67334
569158 0.69567
569194 0.72131
569230 0.75097
569266 0.78554
569303 0.82622
569327 0.85747
569351 0.89269
569372 0.92708
569399 0.97696
569425 1.035
569443 1.0791
569461 1.1283
569479 1.1835
569497 1.2456
569516 1.3208
569531 1.3886
569546 1.4646
569561 1.5499
569576 1.6464
569591 1.7539
569606 1.872
569616 1.9597
569625 2.0554
569635 2.1602
569644 2.2752
569654 2.4017
569664 2.5411
569675 2.7279
569683 2.8659
569691 3.0158
569698 3.1791
569706 3.3572
569714 3.5516
569722 3.7641
569729 3.9814
569736 4.2017
569742 4.4402
569749 4.6984
569756 4.9781
569763 5.2807
569769 5.6077
569776 5.9606
569785 6.483
569794 7.0255
569803 7.6139
569811 8.2462
569823 9.1472
569852 11.505
569862 12.239
569868 12.679
569875 13.065
569881 13.383
569887 13.625
569894 13.791
569900 13.877
569903 13.888
569909 13.848
569915 13.725
569922 13.523
569928 13.248
569934 12.894
569941 12.48
569951 11.774
569964 10.732
569986 8.9225
569997 8.0315
570006 7.4096
570015 6.8328
570023 6.3027
570030 5.9488
570036 5.5938
570043 5.2651
570050 4.961
570057 4.6802
570064 4.4209
570070 4.1817
570077 3.9609
570084 3.7431
570092 3.5302
570100 3.3357
570107 3.1576
570115 2.9945
570123 2.8447
570130 2.7071
570142 2.521
570152 2.3822
570161 2.2564
570171 2.1422
570181 2.0382
570190 1.9433
570205 1.8159
570219 1.704
570234 1.6006
570250 1.5095
570265 1.4289
570280 1.3573
570295 1.2934
570309 1.2404
570327 1.18
570345 1.1264
570363 1.0787
570380 1.0362
570407 0.98046
570434 0.9328
570455 0.90011
570479 0.8668
570503 0.83742
570539 0.79947
570576 0.76754
570612 0.74047
570636 0.72466
570684 0.69748
570732 0.6751
570780 0.65652
570829 0.64099
570901 0.62222
570973 0.60751
571022 0.59948
571125 0.58596
571229 0.57628
571337 0.56913
571446 0.56423
571639 0.55943
571832 0.5581
572121 0.56027
572507 0.56802
572989 0.58257
573568 0.60473
574243 0.63548
574918 0.67072
575689 0.71625
576370 0.76126
576625 0.78124
576699 0.78973
576754 0.80034
576782 0.80974
576800 0.81985
576813 0.83078
576824 0.84528
576831 0.85987
576837 0.87519
576841 0.89223
576846 0.91216
576850 0.9379
576852 0.95914
576855 0.98437
576858 1.0143
576861 1.0496
576864 1.0913
576866 1.1402
576869 1.1972
576872 1.2632
576875 1.3392
576877 1.426
576880 1.5244
576883 1.6346
576886 1.7573
576888 1.8921
576890 1.9887
576893 2.1494
576896 2.3213
576900 2.5962
576911 3.2833
576915 3.5616
576918 3.7305
576921 3.8809
576924 4.0146
576927 4.1106
576930 4.1811
576933 4.226
576935 4.2347
576938 4.2172
576941 4.1629
576944 4.089
576947 3.9711
576950 3.8542
576953 3.6959
576956 3.5197
576960 3.2323
576969 2.6523
576974 2.3666
576977 2.1885
576980 2.0228
576983 1.8706
576985 1.766
576987 1.6695
576990 1.5812
576992 1.5009
576994 1.4329
576996 1.3712
576998 1.3156
577000 1.2657
577003 1.2209
577006 1.1628
577009 1.1142
577012 1.0755
577015 1.0431
577018 1.0161
577023 0.98367
577027 0.95888
577032 0.93976
577036 0.92484
577042 0.90963
577052 0.89344
577063 0.88026
577077 0.8686
577097 0.85878
577121 0.85145
577145 0.84719
577204 0.84311
577223 0.84281
577321 0.84493
577545 0.85836
578032 0.89726
578656 0.95379
579280 1.0158
579941 1.0875
580615 1.1667
581457 1.2749
582130 1.3694
582972 1.4976
583815 1.6374
584657 1.7891
585499 1.9523
586509 2.1634
587520 2.3899
588699 2.6707
590551 3.1369
592804 3.7219
593225 3.8473
593435 3.9284
593575 4.0041
593643 4.0555
593704 4.1161
593756 4.1879
593795 4.2581
593830 4.3449
593854 4.4195
593878 4.5135
593898 4.6181
593919 4.7514
593933 4.862
593947 4.9987
593961 5.1667
593972 5.3192
593982 5.5006
593994 5.7325
594002 5.9372
594010 6.1763
594019 6.4567
594025 6.699
594031 6.9728
594037 7.2824
594044 7.6316
594050 8.0246
594056 8.4644
594062 8.9534
594069 9.4918
594077 10.282
594085 11.141
594104 13.2
594112 13.938
594117 14.374
594122 14.751
594127 15.055
594132 15.292
594137 15.406
594141 15.448
594146 15.399
594152 15.244
594158 14.952
594162 14.637
594170 14.053
594174 13.605
594184 12.622
594199 11.022
594207 10.199
594215 9.4455
594221 8.9878
594226 8.5675
594232 8.1843
594237 7.8367
594243 7.5228
594248 7.2401
594256 6.8686
594264 6.5523
594273 6.2827
594281 6.0523
594289 5.8545
594297 5.6841
594308 5.4919
594319 5.3319
594331 5.1884
594343 5.0609
594362 4.9081
594375 4.8259
594395 4.7159
594416 4.6303
594447 4.5339
594485 4.452
594512 4.4087
594567 4.3487
594649 4.2982
594774 4.2668
594871 4.2609
595069 4.2711
595615 4.3482
597034 4.5744
598071 4.7096
598944 4.7974
599817 4.8604
600909 4.9043
601548 4.9116
602211 4.8991
602457 4.8765
602560 4.8472
602603 4.828
602619 4.8433
602627 4.8706
602634 4.9155
602641 4.9779
602650 5.0943
602659 5.261
602676 5.6223
602684 5.7575
602691 5.831
602697 5.8605
602698 5.8621
602703 5.8508
602711 5.7859
602717 5.7147
602740 5.36
602750 5.2403
602758 5.1703
602771 5.091
602790 5.035
602812 5.0017
602876 4.9625
602995 4.9349
603474 4.8969
604816 4.8147
606324 4.6918
607894 4.5308
608926 4.3998
609334 4.3284
609557 4.2679
609669 4.2196
609808 4.1275
609810 4.1273
609826 4.1382
609833 4.1583
609843 4.2066
609848 4.253
609853 4.3185
609858 4.4084
609862 4.4935
609866 4.5971
609870 4.7214
609874 4.8682
609878 5.0756
609883 5.3175
609888 5.5922
609892 5.8957
609901 6.5579
609911 7.218
609916 7.5404
609921 7.8105
609925 7.9898
609929 8.1081
609933 8.1632
609936 8.1771
609940 8.1438
609945 8.047
609950 7.8947
609954 7.6978
609960 7.3869
609976 6.5402
609982 6.2231
609988 5.9435
609994 5.7402
609999 5.5661
610004 5.4189
610010 5.2957
610017 5.1525
610025 5.0423
610037 4.9205
610048 4.8333
610064 4.7496
610081 4.6815
610111 4.6032
610153 4.5315
610205 4.4761
610284 4.4218
610404 4.3711
610666 4.3038
611220 4.2116
612882 3.9952
615745 3.6538
616152 3.6191
616188 3.6186
616281 3.6259
616343 3.6486
616379 3.6813
616398 3.7116
616414 3.7546
616425 3.7977
616436 3.8614
616443 3.9224
616451 4.0059
616456 4.0893
616462 4.1962
616465 4.2837
616470 4.4301
616474 4.5626
616478 4.7171
616482 4.8958
616485 5.1003
616490 5.3784
616494 5.6943
616497 5.9249
616503 6.415
616518 7.7453
616523 8.2374
616528 8.5567
616532 8.8161
616536 8.9836
616540 9.0883
616544 9.1259
616547 9.0921
616551 8.9909
616555 8.8266
616559 8.594
616563 8.2812
616569 7.7943
616584 6.46
616590 5.9635
616594 5.6093
616599 5.2653
616602 5.0626
616607 4.8122
616611 4.6256
616615 4.4671
616620 4.3338
616622 4.2573
616628 4.1299
616633 4.0316
616639 3.9547
616646 3.8771
616653 3.8197
616664 3.7585
616679 3.7045
616696 3.6619
616727 3.6167
616769 3.5824
616856 3.546
617008 3.5129
617750 3.4148
618896 3.2684
619312 3.1998
619508 3.1529
619707 3.0838
619717 3.083
619735 3.0888
619749 3.1059
619760 3.1335
619768 3.171
619775 3.2206
619782 3.2917
619787 3.3527
619792 3.4275
619796 3.5177
619801 3.6249
619806 3.7499
619810 3.8929
619815 4.0529
619820 4.228
619829 4.6087
619840 5.0692
619846 5.2773
619852 5.4492
619857 5.5641
619862 5.6283
619867 5.6609
619868 5.6623
619872 5.651
619876 5.6141
619880 5.5484
619885 5.4522
619892 5.2706
619911 4.7056
619920 4.4463
619927 4.2781
619934 4.1344
619942 4.0087
619949 3.9058
619958 3.8031
619967 3.7276
619980 3.6415
619994 3.5711
620012 3.509
620035 3.4499
620071 3.3899
620118 3.3374
620154 3.3096
620244 3.2615
620361 3.2216
620561 3.1764
620923 3.1185
621720 3.022
622146 2.9821
622394 2.9708
622532 2.978
622626 2.9986
622692 3.0312
622728 3.0606
622763 3.1046
622790 3.1528
622814 3.2158
622830 3.2699
622846 3.3396
622862 3.431
622872 3.506
622882 3.598
622892 3.7124
622900 3.8173
622906 3.916
622913 4.0517
622920 4.2147
622925 4.359
622931 4.5256
622936 4.7186
622941 4.9419
622947 5.1999
622952 5.4969
622957 5.8371
622963 6.2234
622968 6.6575
622973 7.1388
622979 7.6642
622984 8.2265
623000 10.047
623007 10.714
623011 11.162
623015 11.488
623020 11.808
623024 11.988
623028 12.112
623031 12.176
623033 12.186
623036 12.163
623040 12.088
623043 11.962
623048 11.698
623052 11.383
623057 11.008
623061 10.584
623067 9.9668
623083 8.2302
623089 7.5674
623094 7.106
623099 6.6503
623104 6.2247
623110 5.846
623115 5.5123
623120 5.2205
623126 4.9665
623131 4.7462
623136 4.5552
623142 4.3896
623145 4.2915
623152 4.1205
623158 3.9957
623164 3.8882
623173 3.7668
623181 3.6656
623192 3.5553
623205 3.4466
623218 3.3611
623232 3.2926
623248 3.2287
623265 3.1711
623292 3.1052
623327 3.0427
623363 2.998
623406 2.9585
623482 2.9113
623584 2.8704
623707 2.8373
624026 2.7802
624772 2.6839
627007 2.4147
628129 2.2643
628887 2.1488
629174 2.1033
629230 2.0986
629263 2.1012
629285 2.1114
629299 2.1301
629309 2.1565
629316 2.1916
629321 2.2257
629326 2.2716
629330 2.3177
629334 2.3743
629338 2.443
629341 2.5249
629345 2.6211
629349 2.7322
629353 2.8578
629357 2.9971
629362 3.2081
629376 3.7664
629380 3.9461
629385 4.1013
629389 4.2155
629393 4.291
629397 4.3291
629400 4.3342
629403 4.3172
629406 4.2831
629409 4.2268
629412 4.152
629417 4.0101
629422 3.8407
629428 3.5701
629438 3.1797
629442 3.0109
629448 2.8269
629452 2.7096
629455 2.6064
629459 2.5173
629463 2.4413
629467 2.3776
629471 2.3246
629475 2.281
629481 2.2273
629487 2.1887
629497 2.1501
629507 2.1224
629523 2.0988
629550 2.075
629600 2.0498
629709 2.0163
630056 1.929
630242 1.8744
630397 1.8163
630523 1.7559
630556 1.745
630564 1.7446
630579 1.7497
630589 1.7598
630598 1.7794
630605 1.8003
