E sigma std
15043.4 9.051 2.6976
15043.5 9.3376 2.7086
15043.6 9.6594 2.7209
15043.7 10.12 2.7386
15043.8 10.5 2.7532
15043.9 10.916 2.7691
15044 11.369 2.7865
15044.1 11.861 2.8053
15044.1 12.393 2.8257
15044.2 12.966 2.8477
15044.3 13.581 2.8713
15044.4 14.337 2.9003
15044.5 15.149 2.9314
15044.6 16.02 2.9648
15044.7 16.947 3.0003
15044.8 18.252 3.0504
15044.9 19.654 3.1041
15045.1 21.262 3.1658
15045.2 23.426 3.2488
15045.4 26.017 3.3481
15045.6 29.329 3.4751
15046 34.837 3.6863
15046.4 40.897 3.9186
15046.6 44.271 4.048
15046.8 47.388 4.1675
15047 49.639 4.2538
15047.2 51.711 4.3332
15047.4 53.494 4.4016
15047.6 54.68 4.4471
15047.7 55.424 4.4756
15047.9 56.05 4.4996
15048.1 56.366 4.5117
15048.2 56.376 4.5121
15048.4 56.111 4.5019
15048.6 55.485 4.4779
15048.7 54.53 4.4413
15048.9 53.284 4.3935
15049.2 51.136 4.3112
15049.4 49.011 4.2297
15049.7 45.916 4.1111
15050.4 39.25 3.8555
15050.6 36.452 3.7482
15050.9 33.814 3.647
15051.2 31.43 3.5556
15051.5 29.49 3.4812
15051.7 27.775 3.4155
15052 26.273 3.3579
15052.2 24.969 3.3079
15052.5 23.839 3.2646
15052.7 23.1 3.2362
15052.9 22.37 3.2083
15053.2 21.422 3.1719
15053.5 20.616 3.141
15053.8 19.922 3.1144
15054.3 19.127 3.0839
15054.7 18.472 3.0588
15055.3 17.617 3.026
15055.9 16.876 2.9976
15056.4 16.355 2.9776
15056.7 16.068 2.9666
15057 15.85 2.9583
15057.3 15.729 2.9536
15057.5 15.711 2.953
15057.7 15.743 2.9542
15058 15.858 2.9586
15058.2 16.065 2.9665
15058.4 16.376 2.9784
15058.6 16.68 2.9901
15058.8 17.047 3.0042
15059 17.478 3.0207
15059.1 17.97 3.0396
15059.4 18.802 3.0715
15059.6 19.741 3.1075
15060.1 21.566 3.1774
15060.6 23.59 3.255
15060.9 24.733 3.2989
15061.2 25.55 3.3302
15061.4 26.084 3.3507
15061.6 26.49 3.3662
15061.8 26.692 3.374
15062.1 26.765 3.3768
15062.3 26.661 3.3728
15062.6 26.381 3.3621
15062.9 25.836 3.3411
15063.1 25.325 3.3216
15063.5 24.122 3.2754
15064.3 21.738 3.184
15064.6 20.923 3.1528
15064.9 20.184 3.1245
15065.2 19.532 3.0994
15065.5 18.967 3.0778
15065.9 18.397 3.0559
15066.2 17.93 3.038
15066.6 17.549 3.0234
15066.9 17.235 3.0114
15067.5 16.821 2.9955
15068.1 16.498 2.9831
15069 16.111 2.9683
15069.9 15.792 2.9561
15071.7 15.262 2.9357
15077 13.919 2.8843
15078.8 13.391 2.864
15079.9 12.986 2.8485
15080.9 12.603 2.8338
15082.3 11.907 2.8071
15082.8 11.757 2.8014
15083.1 11.709 2.7995
15083.1 11.708 2.7995
15083.3 11.728 2.8003
15083.5 11.783 2.8024
15083.7 11.894 2.8066
15083.9 12.074 2.8135
15084.1 12.314 2.8227
15084.3 12.595 2.8335
15084.4 12.914 2.8457
15084.6 13.335 2.8619
15084.7 13.772 2.8786
15084.9 14.24 2.8966
15085 14.766 2.9167
15085.2 15.472 2.9438
15085.3 16.263 2.9741
15085.5 17.138 3.0077
15085.7 18.09 3.0442
15085.8 19.321 3.0914
15086.1 21.251 3.1654
15086.9 26.818 3.3788
15087.2 28.674 3.45
15087.4 30.09 3.5043
15087.6 31.207 3.5471
15087.8 31.993 3.5772
15088 32.599 3.6004
15088.2 32.937 3.6134
15088.4 33.098 3.6196
15088.5 33.109 3.62
15088.7 33.024 3.6168
15088.9 32.736 3.6057
15089 32.312 3.5895
15089.2 31.754 3.5681
15089.5 30.709 3.528
15089.8 29.478 3.4808
15090.7 24.873 3.3042
15091 23.497 3.2515
15091.3 22.257 3.2039
15091.6 21.179 3.1626
15091.9 20.271 3.1278
15092.2 19.502 3.0983
15092.5 18.858 3.0736
15092.8 18.324 3.0532
15093.1 17.882 3.0362
15093.4 17.486 3.021
15093.7 17.159 3.0085
15094.1 16.804 2.9949
15094.7 16.39 2.979
15095.5 15.991 2.9637
15096.3 15.674 2.9516
15097.4 15.348 2.939
15098.8 14.98 2.9249
15100.3 14.676 2.9133
15103.1 14.253 2.8971
15104.5 13.954 2.8856
15107.6 13.172 2.8556
15109.8 12.608 2.834
15111.2 12.205 2.8186
15112.2 11.867 2.8056
15113 11.542 2.7931
15113.7 11.22 2.7808
15114.5 10.782 2.764
15115.5 10.245 2.7434
15115.8 10.105 2.738
15116.1 10.013 2.7345
15116.3 9.9899 2.7336
15116.5 10.001 2.734
15116.6 10.045 2.7357
15116.8 10.127 2.7389
15116.9 10.254 2.7438
15117.1 10.399 2.7493
15117.2 10.585 2.7564
15117.3 10.815 2.7653
15117.5 11.095 2.776
15117.6 11.43 2.7888
15117.7 11.823 2.8039
15117.8 12.279 2.8214
15118 12.802 2.8414
15118.1 13.397 2.8642
15118.2 14.064 2.8898
15118.3 14.551 2.9085
15118.5 15.402 2.9411
15118.6 16.341 2.9771
15118.7 17.369 3.0165
15118.9 18.482 3.0592
15119.1 19.99 3.117
15119.2 21.616 3.1794
15119.4 23.369 3.2466
15119.7 26.092 3.351
15120.3 33.374 3.6302
15120.6 35.94 3.7286
15120.8 37.983 3.8069
15121 39.771 3.8755
15121.2 41.172 3.9292
15121.4 42.065 3.9634
15121.6 42.758 3.99
15121.8 43.265 4.0094
15121.9 43.499 4.0184
15122 43.517 4.0191
15122.2 43.397 4.0145
15122.4 43.024 4.0002
15122.5 42.538 3.9815
15122.7 41.767 3.952
15122.9 40.524 3.9043
15123.2 38.708 3.8347
15123.5 36.586 3.7534
15124.1 31.969 3.5763
15124.4 29.782 3.4925
15124.7 27.986 3.4236
15125 26.552 3.3686
15125.2 25.264 3.3193
15125.4 24.122 3.2755
15125.7 23.083 3.2356
15126 22.148 3.1998
15126.2 21.294 3.167
15126.5 20.446 3.1345
15126.9 19.655 3.1042
15127.3 18.861 3.0737
15127.8 18.118 3.0453
15128.2 17.564 3.024
15128.6 17.14 3.0078
15128.9 16.884 2.9979
15129.1 16.741 2.9925
15129.4 16.695 2.9907
15129.6 16.745 2.9926
15129.9 16.89 2.9982
15130.1 17.135 3.0076
15130.4 17.483 3.0209
15130.6 17.932 3.0381
15130.8 18.474 3.0589
15131.2 19.331 3.0918
15131.7 21.006 3.156
15132.2 22.353 3.2076
15132.5 23.2 3.2401
15132.8 23.769 3.2619
15133 24.108 3.2749
15133.2 24.304 3.2824
15133.5 24.409 3.2865
15133.8 24.326 3.2833
15134 24.087 3.2741
15134.4 23.62 3.2562
15134.7 22.956 3.2307
15135.4 21.447 3.1729
15135.9 20.228 3.1262
15136.3 19.525 3.0992
15136.7 18.916 3.0759
15137 18.406 3.0563
15137.4 17.987 3.0402
15137.7 17.648 3.0272
15138.2 17.324 3.0148
15138.8 16.962 3.0009
15139.7 16.621 2.9878
15141 16.218 2.9724
15142.5 15.878 2.9594
15144 15.588 2.9482
15146.1 15.283 2.9366
15148.9 14.971 2.9246
15150.7 14.843 2.9197
15153.8 14.748 2.916
15154.5 14.744 2.9159
15155 14.745 2.9159
15156.3 14.708 2.9145
15157.7 14.553 2.9086
15158.5 14.48 2.9058
15158.6 14.479 2.9057
15159.1 14.51 2.9069
15159.5 14.619 2.9111
15159.9 14.766 2.9167
15160.2 14.978 2.9249
15160.5 15.256 2.9355
15161 15.67 2.9514
15162 16.878 2.9977
15162.4 17.293 3.0136
15162.7 17.518 3.0223
15163 17.665 3.0279
15163.3 17.696 3.0291
15163.6 17.636 3.0268
15163.9 17.466 3.0203
15164.2 17.226 3.0111
15164.6 16.816 2.9953
15165.2 16.128 2.969
15165.5 15.874 2.9592
15165.8 15.68 2.9518
15166.1 15.56 2.9472
15166.3 15.539 2.9464
15166.5 15.57 2.9476
15166.7 15.662 2.9511
15166.9 15.826 2.9574
15167.1 16.057 2.9662
15167.4 16.351 2.9775
15167.6 16.74 2.9924
15168 17.584 3.0248
15168.7 18.836 3.0728
15168.9 19.301 3.0906
15169.3 19.74 3.1075
15169.5 19.972 3.1164
15169.8 20.101 3.1213
15169.9 20.115 3.1218
15170.1 20.056 3.1195
15170.4 19.89 3.1132
15170.6 19.642 3.1037
15170.8 19.326 3.0916
15171 18.891 3.0749
15171.4 18.129 3.0457
15172.1 16.43 2.9805
15172.5 15.634 2.95
15172.8 15.198 2.9333
15173 14.818 2.9187
15173.3 14.499 2.9065
15173.5 14.228 2.8961
15173.8 14.017 2.888
15174.1 13.887 2.883
15174.4 13.834 2.881
15174.4 13.833 2.881
15174.6 13.854 2.8818
15174.9 13.933 2.8848
15175.1 14.069 2.89
15175.4 14.257 2.8972
15175.7 14.587 2.9099
15176.1 15.102 2.9296
15177 16.332 2.9768
15177.4 16.749 2.9928
15177.7 17.002 3.0025
15178 17.141 3.0078
15178.2 17.187 3.0096
15178.5 17.129 3.0074
15178.8 16.973 3.0014
15179.1 16.677 2.99
15179.4 16.38 2.9786
15179.7 15.926 2.9612
15180.7 14.29 2.8985
15181.1 13.723 2.8767
15181.5 13.247 2.8585
15181.9 12.888 2.8448
15182.3 12.64 2.8352
15182.7 12.387 2.8255
15183.2 12.201 2.8184
15183.6 12.059 2.813
15184.9 11.755 2.8013
15186.2 11.443 2.7893
15187.3 11.118 2.7769
15189 10.509 2.7535
15189.4 10.385 2.7488
15189.8 10.336 2.7469
15189.9 10.332 2.7468
15190.1 10.358 2.7478
15190.4 10.441 2.7509
15190.6 10.562 2.7555
15190.8 10.74 2.7624
15191 10.945 2.7703
15191.2 11.233 2.7813
15191.3 11.555 2.7936
15191.5 11.977 2.8098
15191.7 12.352 2.8242
15191.9 12.9 2.8452
15192.1 13.53 2.8694
15192.2 14.113 2.8917
15192.4 14.879 2.9211
15192.7 15.991 2.9637
15193.1 17.871 3.0358
15193.5 19.967 3.1161
15193.8 21.272 3.1662
15194 22.203 3.2019
15194.3 22.915 3.2292
15194.4 23.362 3.2463
15194.6 23.698 3.2592
15194.8 23.935 3.2683
15194.9 24.075 3.2737
15195.1 24.103 3.2748
15195.3 24.029 3.2719
15195.5 23.785 3.2625
15195.7 23.352 3.246
15195.9 22.773 3.2237
15196.2 22.073 3.1969
15196.5 20.821 3.1489
15197.2 18.379 3.0553
15197.6 17.138 3.0077
15197.8 16.252 2.9737
15198.1 15.499 2.9448
15198.3 14.877 2.921
15198.6 14.352 2.9009
15198.8 13.839 2.8812
15199.1 13.349 2.8624
15199.4 12.823 2.8423
15199.8 12.328 2.8233
15200.1 11.914 2.8074
15200.6 11.402 2.7878
15201.5 10.552 2.7552
15202.4 9.7848 2.7258
15202.7 9.5174 2.7155
15203 9.3127 2.7077
15203.2 9.175 2.7024
15203.5 9.098 2.6994
15203.6 9.0802 2.6987
15203.8 9.1035 2.6996
15203.9 9.1722 2.7023
15204.1 9.2844 2.7066
15204.2 9.4038 2.7112
15204.3 9.5566 2.717
15204.4 9.7606 2.7248
15204.6 10.046 2.7358
15204.7 10.396 2.7492
15204.8 10.668 2.7596
15204.9 10.974 2.7713
15205 11.314 2.7844
15205.1 11.691 2.7988
15205.1 12.106 2.8147
15205.2 12.56 2.8322
15205.3 13.056 2.8512
15205.5 13.877 2.8827
15205.6 14.797 2.9179
15205.7 15.815 2.957
15205.9 16.933 2.9998
15206 18.149 3.0465
15206.1 19.462 3.0968
15206.3 21.245 3.1652
15206.5 23.512 3.2521
15206.7 26.074 3.3503
15207 30.061 3.5032
15207.5 37.013 3.7697
15207.8 40.271 3.8947
15208 42.963 3.9978
15208.2 45.086 4.0793
15208.5 46.868 4.1476
15208.6 48.07 4.1936
15208.8 48.992 4.229
15209 49.529 4.2496
15209.1 49.828 4.2611
15209.2 49.896 4.2637
15209.4 49.721 4.257
15209.6 49.336 4.2422
15209.8 48.739 4.2193
15210 47.482 4.1711
15210.2 46.144 4.1198
15210.4 44.608 4.0609
15210.8 41.806 3.9535
15211.4 35.666 3.7181
15211.7 33.186 3.623
15212 30.908 3.5356
15212.3 29.063 3.4649
15212.6 27.509 3.4053
15212.8 26.14 3.3528
15213.1 24.978 3.3083
15213.3 23.88 3.2662
15213.6 22.905 3.2288
15213.9 22.138 3.1994
15214.1 21.451 3.1731
15214.4 20.918 3.1526
15214.7 20.343 3.1306
15215 19.853 3.1118
15215.4 19.245 3.0885
15215.8 18.796 3.0713
15216.5 18.254 3.0505
15217.1 17.84 3.0346
15217.6 17.565 3.0241
15218.2 17.396 3.0176
15218.7 17.339 3.0154
15218.8 17.338 3.0154
15219.3 17.377 3.0169
15220.7 17.635 3.0268
15220.9 17.649 3.0273
15221.4 17.596 3.0253
15221.9 17.434 3.0191
15222.4 17.167 3.0088
15222.9 16.765 2.9934
15223.9 15.927 2.9613
15224.6 15.466 2.9436
15225.2 15.131 2.9308
15225.8 14.889 2.9215
15226.6 14.657 2.9126
15228 14.342 2.9005
15228.9 14.215 2.8956
15229.3 14.195 2.8949
15229.7 14.223 2.8959
15230.1 14.3 2.8989
15230.5 14.427 2.9038
15230.8 14.609 2.9107
15231.4 14.965 2.9244
15232.6 15.89 2.9598
15233 16.155 2.97
15233.4 16.284 2.975
15233.7 16.312 2.976
15234.1 16.255 2.9738
15234.5 16.093 2.9676
15234.8 15.866 2.9589
15235.3 15.456 2.9432
15236.5 14.273 2.8979
15237 13.871 2.8824
15237.6 13.464 2.8668
15238.1 13.124 2.8538
15238.9 12.731 2.8387
15239.9 12.267 2.8209
15240.5 12.068 2.8133
15241 11.974 2.8097
15241.2 11.96 2.8092
15241.5 11.991 2.8104
15241.7 12.064 2.8132
15242 12.218 2.8191
15242.2 12.379 2.8252
15242.4 12.586 2.8332
15242.6 12.842 2.843
15242.8 13.185 2.8561
15243.1 13.587 2.8716
15243.4 14.221 2.8959
15243.8 15.18 2.9326
15244.4 16.62 2.9878
15244.7 17.283 3.0132
15245 17.788 3.0326
15245.2 18.127 3.0456
15245.4 18.333 3.0535
15245.7 18.437 3.0575
15245.8 18.444 3.0578
15246 18.409 3.0564
15246.2 18.254 3.0505
15246.4 17.989 3.0403
15246.7 17.563 3.024
15247.1 16.924 2.9995
15247.4 16.239 2.9732
15248.2 14.386 2.9022
15248.5 13.753 2.8779
15248.8 13.196 2.8566
15249 12.879 2.8444
15249.2 12.612 2.8342
15249.4 12.404 2.8262
15249.6 12.263 2.8208
15249.8 12.198 2.8183
15249.9 12.194 2.8181
15250.1 12.231 2.8196
15250.2 12.318 2.8229
15250.3 12.462 2.8284
15250.5 12.68 2.8368
15250.7 12.979 2.8482
15250.8 13.359 2.8628
15250.9 13.697 2.8758
15251.1 14.084 2.8906
15251.2 14.638 2.9118
15251.4 15.262 2.9358
15251.5 16.087 2.9674
15251.7 17.084 3.0056
15251.9 18.285 3.0517
15252.1 19.339 3.0921
15252.4 21.24 3.165
15253.1 26.808 3.3785
15253.4 28.622 3.448
15253.6 29.962 3.4994
15253.8 31.09 3.5426
15254 31.944 3.5754
15254.2 32.478 3.5959
15254.4 32.881 3.6113
15254.5 33.125 3.6207
15254.7 33.21 3.6239
15254.9 33.127 3.6208
15255.1 32.786 3.6077
15255.3 32.381 3.5922
15255.5 31.703 3.5661
15255.7 30.869 3.5342
15256 29.402 3.4779
15256.5 26.923 3.3829
15257 24.474 3.289
15257.3 23.044 3.2342
15257.6 21.715 3.1832
15257.9 20.601 3.1405
15258.1 19.674 3.1049
15258.4 18.952 3.0773
15258.6 18.31 3.0526
15258.9 17.751 3.0312
15259.2 17.17 3.0089
15259.5 16.678 2.9901
15259.9 16.13 2.9691
15260.3 15.598 2.9486
15261 14.971 2.9246
15262.9 13.35 2.8625
15264.1 12.253 2.8204
15264.9 11.526 2.7926
15265.3 11.216 2.7806
15265.5 11.046 2.7741
15265.8 10.926 2.7695
15266 10.882 2.7678
15266 10.878 2.7677
15266.2 10.907 2.7688
15266.4 10.974 2.7714
15266.5 11.085 2.7756
15266.6 11.248 2.7819
15266.8 11.469 2.7903
15266.9 11.754 2.8013
15267.1 12.111 2.815
15267.2 12.43 2.8272
15267.3 12.795 2.8412
15267.4 13.266 2.8592
15267.5 13.802 2.8798
15267.7 14.406 2.903
15267.8 15.08 2.9288
15267.9 15.827 2.9574
15268 16.589 2.9867
15268.2 17.662 3.0278
15268.3 18.837 3.0729
15268.5 20.111 3.1217
15268.6 21.556 3.1771
15268.8 23.178 3.2393
15268.9 25.019 3.3099
15269.3 28.603 3.4473
15269.8 34.441 3.6711
15270.1 37.217 3.7775
15270.3 39.329 3.8585
15270.5 41.113 3.9269
15270.7 42.56 3.9824
15270.9 43.625 4.0233
15271.1 44.427 4.054
15271.3 44.902 4.0722
15271.5 45.058 4.0782
15271.7 44.872 4.071
15271.9 44.331 4.0503
15272.1 43.623 4.0232
15272.3 42.498 3.98
15272.6 40.997 3.9225
15272.9 39.138 3.8512
15273.7 32.873 3.611
15274 31.129 3.5441
15274.2 29.509 3.482
15274.5 28.034 3.4255
15274.7 26.931 3.3832
15274.9 25.76 3.3383
15275.2 24.732 3.2989
15275.4 23.837 3.2646
15275.6 23.063 3.2349
15275.9 22.395 3.2093
15276.2 21.756 3.1848
15276.4 21.213 3.164
15276.8 20.611 3.1409
15277.2 20.116 3.1219
15277.6 19.625 3.1031
15278.1 19.158 3.0852
15278.7 18.774 3.0705
15279.4 18.309 3.0526
15280.4 17.85 3.035
15281.7 17.399 3.0177
15283.7 16.816 2.9954
15285.8 16.323 2.9765
15288 15.901 2.9603
15290.7 15.5 2.9449
15296.2 14.796 2.9179
15297.1 14.715 2.9148
15297.6 14.701 2.9143
15298.4 14.745 2.916
15299 14.856 2.9202
15300.5 15.19 2.933
15301 15.245 2.9351
15301.5 15.199 2.9334
15302 15.064 2.9282
15302.5 14.824 2.919
15303.1 14.418 2.9034
15304.3 13.563 2.8707
15304.8 13.268 2.8594
15305.1 13.148 2.8547
15305.3 13.079 2.8521
15305.5 13.068 2.8517
15305.8 13.103 2.853
15306 13.184 2.8561
15306.2 13.32 2.8613
15306.4 13.519 2.869
15306.6 13.786 2.8792
15306.8 14.135 2.8926
15307 14.582 2.9097
15307.2 15.118 2.9303
15307.4 15.732 2.9538
15307.6 16.421 2.9802
15307.8 17.181 3.0094
15308.2 18.434 3.0574
15308.9 21.401 3.1712
15309.2 22.677 3.2201
15309.5 23.564 3.2541
15309.7 24.188 3.278
15309.9 24.663 3.2962
15310.2 24.989 3.3087
15310.4 25.148 3.3148
15310.5 25.163 3.3154
15310.7 25.087 3.3125
15310.9 24.868 3.3041
15311.2 24.42 3.2869
15311.5 23.916 3.2676
15311.7 23.329 3.2451
15312.7 20.468 3.1354
15313.1 19.68 3.1052
15313.3 19.094 3.0827
15313.6 18.484 3.0593
15314 17.976 3.0398
15314.3 17.564 3.0241
15314.6 17.215 3.0107
15315 16.932 2.9998
15315.3 16.731 2.9921
15315.9 16.531 2.9845
15318 16.025 2.9651
15320 15.401 2.9411
15320.9 15.184 2.9328
15322.1 14.986 2.9252
15323.8 14.809 2.9184
15326.9 14.581 2.9097
15328.8 14.515 2.9072
15331.1 14.47 2.9054
15332.6 14.348 2.9008
15334.5 14.165 2.8937
15337.2 14 2.8874
15362.5 12.815 2.842
15369.2 12.368 2.8248
15375.7 11.854 2.8051
15376.7 11.829 2.8042
15377.4 11.864 2.8055
15378.2 11.963 2.8093
15379.3 12.193 2.8181
15380.3 12.41 2.8265
15380.8 12.478 2.829
15381.1 12.485 2.8293
15381.6 12.444 2.8277
15382.1 12.326 2.8232
15382.7 12.122 2.8154
15383.3 11.785 2.8025
15384.7 11.027 2.7734
15385.2 10.742 2.7625
15385.9 10.474 2.7522
15386.6 10.227 2.7427
15388.4 9.6715 2.7215
15389.4 9.3382 2.7087
15390.2 9.0185 2.6964
15391.5 8.4058 2.6729
15391.9 8.2366 2.6664
15392.2 8.1578 2.6634
15392.5 8.1266 2.6622
15392.5 8.1229 2.6621
15392.8 8.1357 2.6626
15393 8.1909 2.6647
15393.1 8.2554 2.6672
15393.3 8.3447 2.6706
15393.5 8.5092 2.6769
15393.6 8.6488 2.6822
15393.8 8.814 2.6886
15393.9 9.0058 2.6959
15394 9.2247 2.7043
15394.2 9.6044 2.7189
15394.4 10.062 2.7364
15394.6 10.62 2.7578
15394.9 11.239 2.7816
15395.2 12.127 2.8156
15395.8 14.02 2.8882
15396.1 14.911 2.9224
15396.3 15.588 2.9483
15396.6 16.102 2.968
15396.8 16.526 2.9843
15397 16.842 2.9964
15397.3 17.122 3.0071
15397.9 17.526 3.0226
15398.2 17.747 3.0311
15398.4 18.045 3.0425
15398.5 18.372 3.0551
15398.7 18.834 3.0728
15398.8 19.219 3.0875
15398.9 19.673 3.1049
15399.1 20.404 3.133
15399.3 21.28 3.1666
15399.4 21.949 3.1922
15399.5 22.993 3.2322
15399.6 24.171 3.2774
15399.8 25.778 3.339
15400 27.756 3.4148
15400.2 29.901 3.4971
15400.4 32.909 3.6124
15400.8 37.883 3.8031
15401.3 43.462 4.017
15401.5 46.164 4.1206
15401.7 48.794 4.2214
15401.9 50.762 4.2969
15402.1 52.355 4.358
15402.3 53.353 4.3962
15402.4 53.97 4.4199
15402.6 54.399 4.4364
15402.8 54.577 4.4432
15402.9 54.463 4.4388
15403.1 54.068 4.4237
15403.3 53.41 4.3985
15403.5 52.512 4.364
15403.7 51.156 4.312
15403.9 49.255 4.2391
15404.2 46.691 4.1408
15405 38.404 3.8231
15405.4 35.151 3.6984
15405.6 33.208 3.6239
15405.8 31.408 3.5548
15406 29.758 3.4916
15406.2 28.262 3.4343
15406.5 26.79 3.3778
15406.7 25.493 3.3281
15407 24.354 3.2844
15407.2 23.36 3.2463
15407.5 22.424 3.2104
15407.7 21.615 3.1794
15408 20.796 3.148
15408.4 20.039 3.119
15408.8 19.272 3.0895
15409.2 18.514 3.0605
15409.8 17.757 3.0315
15410.4 17.008 3.0027
15411.1 16.319 2.9763
15411.9 15.628 2.9498
15412.9 14.866 2.9206
15415.1 13.245 2.8585
15415.4 13.037 2.8505
15415.7 12.945 2.847
15415.9 12.918 2.8459
15416.1 12.942 2.8469
15416.2 13.017 2.8498
15416.4 13.153 2.8549
15416.6 13.357 2.8628
15416.7 13.641 2.8737
15416.9 13.911 2.884
15417 14.277 2.898
15417.2 14.739 2.9158
15417.3 15.284 2.9367
15417.5 15.915 2.9609
15417.6 16.632 2.9883
15417.8 17.471 3.0205
15418 18.481 3.0592
15418.2 19.591 3.1018
15418.3 20.708 3.1446
15418.5 22.241 3.2034
15418.9 24.873 3.3043
15419.4 29.13 3.4675
15419.7 31.124 3.544
15419.9 32.65 3.6025
15420.1 33.966 3.6529
15420.3 34.715 3.6817
15420.5 35.386 3.7074
15420.6 35.918 3.7278
15420.8 36.255 3.7407
15421 36.403 3.7464
15421.3 36.298 3.7423
15421.5 36.01 3.7313
15421.7 35.494 3.7115
15421.9 34.719 3.6818
15422.2 33.558 3.6373
15422.5 32.213 3.5857
15423.1 28.974 3.4616
15423.5 26.361 3.3614
15423.9 24.768 3.3003
15424.1 23.545 3.2534
15424.5 22.241 3.2034
15424.7 21.471 3.1739
15424.9 20.786 3.1476
15425.1 20.183 3.1245
15425.3 19.665 3.1046
15425.5 19.244 3.0885
15425.7 18.916 3.0759
15425.9 18.674 3.0666
15426.1 18.519 3.0607
15426.3 18.449 3.058
15426.4 18.449 3.058
15426.5 18.478 3.0591
15426.7 18.601 3.0638
15426.9 18.814 3.072
15427.2 19.122 3.0838
15427.4 19.518 3.099
15427.7 20.147 3.1231
15428.6 22.484 3.2127
15429 23.184 3.2395
15429.3 23.613 3.256
15429.5 23.885 3.2664
15429.8 24.023 3.2717
15429.9 24.035 3.2722
15430.1 23.982 3.2701
15430.4 23.809 3.2635
15430.7 23.455 3.25
15431 22.903 3.2288
15431.4 22.185 3.2013
15432.3 20.328 3.13
15432.7 19.579 3.1013
15433.1 18.931 3.0765
15433.3 18.558 3.0622
15433.8 18.038 3.0423
15434.2 17.626 3.0265
15434.7 17.3 3.014
15435.1 17.037 3.0039
15435.8 16.742 2.9926
15436.4 16.502 2.9834
15437.6 16.118 2.9686
15438.8 15.826 2.9574
15440 15.597 2.9487
15441.2 15.44 2.9426
15443.4 15.229 2.9346
15444.4 15.104 2.9298
15444.8 15.089 2.9292
15445.4 15.12 2.9304
15445.8 15.206 2.9337
15446.7 15.474 2.9439
15447.5 15.731 2.9538
15448.1 15.812 2.9569
15448.3 15.818 2.9571
15448.8 15.758 2.9548
15449.3 15.628 2.9498
15451.3 14.911 2.9224
15452 14.697 2.9142
15453.2 14.443 2.9044
15455.2 14.154 2.8933
15459.3 13.686 2.8754
15462 13.413 2.8649
15464.5 13.278 2.8597
15465.3 13.158 2.8552
15466.1 12.968 2.8479
15467.4 12.599 2.8337
15467.9 12.485 2.8293
15468.4 12.46 2.8284
15468.7 12.489 2.8295
15469 12.553 2.832
15469.4 12.687 2.8371
15469.8 12.898 2.8452
15470.5 13.38 2.8637
15471.2 13.827 2.8808
15471.6 14.046 2.8892
15472 14.15 2.8932
15472.3 14.176 2.8942
15472.6 14.15 2.8932
15472.9 14.054 2.8895
15473.4 13.842 2.8814
15474.1 13.422 2.8653
15475.3 12.582 2.8331
15476.1 12.152 2.8166
15477 11.666 2.798
15478.7 10.85 2.7667
15479.6 10.369 2.7482
15480.2 10.023 2.735
15480.9 9.5394 2.7164
15481.6 8.9927 2.6955
15482.3 8.4757 2.6756
15482.8 8.1487 2.6631
15483.1 7.9661 2.6561
15483.3 7.8627 2.6521
15483.5 7.8166 2.6504
15483.6 7.7948 2.6495
15483.7 7.7947 2.6495
15483.9 7.8198 2.6505
15484 7.8843 2.653
15484.1 7.963 2.656
15484.2 8.0714 2.6601
15484.4 8.2131 2.6656
15484.5 8.3918 2.6724
15484.6 8.5544 2.6786
15484.7 8.7424 2.6859
15484.7 8.9577 2.6941
15484.8 9.2018 2.7035
15484.9 9.4774 2.714
15485 9.7857 2.7259
15485.1 10.129 2.739
15485.2 10.509 2.7536
15485.3 10.959 2.7709
15485.4 11.456 2.7899
15485.5 12.001 2.8108
15485.6 12.596 2.8336
15485.7 13.244 2.8585
15485.8 13.978 2.8866
15485.9 14.79 2.9177
15486 15.664 2.9512
15486.1 16.788 2.9943
15486.2 18.025 3.0418
15486.3 19.62 3.1029
15486.5 21.44 3.1727
15486.6 23.281 3.2433
15486.8 25.397 3.3244
15487 28.34 3.4373
15487.3 32.302 3.5892
15488 43.561 4.0209
15488.2 47.425 4.169
15488.4 50.105 4.2717
15488.6 52.91 4.3793
15488.8 55.197 4.467
15489 56.76 4.5269
15489.2 58.029 4.5755
15489.4 58.891 4.6086
15489.5 59.432 4.6293
15489.7 59.706 4.6399
15489.8 59.715 4.6402
15489.9 59.606 4.636
15490.1 59.057 4.615
15490.3 58.084 4.5777
15490.5 56.741 4.5262
15490.7 55.086 4.4627
15491.1 52.188 4.3516
15491.5 47.876 4.1863
15492.1 41.482 3.9411
15492.4 38.383 3.8223
15492.7 36.113 3.7353
15492.9 34.077 3.6572
15493.2 32.245 3.587
15493.4 30.613 3.5244
15493.6 29.268 3.4728
15493.9 28.12 3.4288
15494.1 27.104 3.3899
15494.3 26.205 3.3554
15494.5 25.413 3.325
15494.8 24.435 3.2875
15495.2 23.562 3.2541
15495.5 22.83 3.226
15495.9 22.211 3.2023
15496.3 21.547 3.1768
15496.8 20.883 3.1513
15497.4 20.335 3.1303
15497.9 19.871 3.1126
15498.7 19.318 3.0913
15499.4 18.878 3.0745
15500.1 18.529 3.0611
15500.8 18.291 3.052
15501.5 18.142 3.0462
15502.4 18.067 3.0434
15503.8 18.017 3.0414
15504.5 17.881 3.0362
15505.3 17.625 3.0264
